id_equipo,fecha,risk
EQ10001,2018-05-14,0.30876452136818733
EQ10001,2018-05-21,0.49511602529320475
EQ10001,2018-05-28,0.3045859992833636
EQ10001,2018-06-04,0.8532294992457169
EQ10001,2018-06-11,0.9145407480844235
EQ10001,2018-06-18,0.8588737350808153
EQ10001,2018-06-25,0.8001281153634966
EQ10001,2018-07-02,0.6909229563885301
EQ10001,2018-07-09,0.8058349930790867
EQ10001,2018-07-16,0.0928070561479567
EQ10001,2018-07-23,0.8649861972601375
EQ10001,2018-07-30,0.036994913862808065
EQ10001,2018-08-06,0.4852613545116128
EQ10001,2018-08-13,0.3590101175816026
EQ10001,2018-08-20,0.8285913655277989
EQ10001,2018-08-27,0.40025467792478464
EQ10001,2018-09-03,0.9432435702849415
EQ10001,2018-09-10,0.9169198666127657
EQ10001,2018-09-17,0.6219757363225312
EQ10001,2018-09-24,0.8850252250695957
EQ10001,2018-10-01,0.5200510622035543
EQ10001,2018-10-08,0.7125982374491895
EQ10001,2018-10-15,0.8237408138567435
EQ10001,2018-10-22,0.33362687531267965
EQ10001,2018-10-29,0.3077340579032922
EQ10001,2018-11-05,0.2916233728158921
EQ10001,2018-11-12,0.4480126855700315
EQ10001,2018-11-19,0.07740047144873696
EQ10001,2018-11-26,0.859325225922965
EQ10001,2018-12-03,0.9142027716542557
EQ10001,2018-12-10,0.2900398074182243
EQ10001,2018-12-17,0.6390408354970604
EQ10002,2017-01-02,0.2941886597431612
EQ10002,2017-01-09,0.7953547489271668
EQ10002,2017-01-16,0.35425819281492565
EQ10002,2017-01-23,0.4063073788919881
EQ10002,2017-01-30,0.30624396969510137
EQ10002,2017-02-06,0.24507472049751222
EQ10002,2017-02-13,0.2843695401012365
EQ10002,2017-02-20,0.07320156924035937
EQ10002,2017-02-27,0.284424004790927
EQ10002,2017-03-06,0.21912477172870004
EQ10002,2017-03-13,0.8842082698105319
EQ10002,2017-03-20,0.37896232480869807
EQ10002,2017-03-27,0.9836853387487541
EQ10002,2017-04-03,0.5814833739326744
EQ10002,2017-04-10,0.17694924684366975
EQ10002,2017-04-17,0.18840230511768818
EQ10002,2017-04-24,0.013979598435237772
EQ10002,2017-05-01,0.03969532534532361
EQ10002,2017-05-08,0.6952328926803327
EQ10002,2017-05-15,0.20820577115185468
EQ10002,2017-05-22,0.7192036527787043
EQ10002,2017-05-29,0.5537435340177355
EQ10002,2017-06-05,0.7997180918196678
EQ10002,2017-06-12,0.8069300165360908
EQ10002,2017-06-19,0.4209717111486998
EQ10002,2017-06-26,0.09096115067797317
EQ10002,2017-07-03,0.5655952762031451
EQ10002,2017-07-10,0.18138698897667493
EQ10002,2017-07-17,0.6872110329709372
EQ10002,2017-07-24,0.5892998800550987
EQ10002,2017-07-31,0.39044631367919
EQ10002,2017-08-07,0.028259702088978322
EQ10002,2017-08-14,0.6070687699198302
EQ10002,2017-08-21,0.8815715822369258
EQ10002,2017-08-28,0.3275105766317329
EQ10002,2017-09-04,0.20086808313591842
EQ10002,2017-09-11,0.9864525665369989
EQ10002,2017-09-18,0.17657283089191023
EQ10002,2017-09-25,0.5769543212403858
EQ10002,2017-10-02,0.07339566364465655
EQ10002,2017-10-09,0.0483118619097308
EQ10002,2017-10-16,0.13559838669007318
EQ10002,2017-10-23,0.448854879568772
EQ10002,2017-10-30,0.5772694103694676
EQ10002,2017-11-06,0.22379839839530058
EQ10002,2017-11-13,0.7169261385327353
EQ10002,2017-11-20,0.4715222581932704
EQ10002,2017-11-27,0.0789126626515183
EQ10002,2017-12-04,0.05390572606057975
EQ10002,2017-12-11,0.9634367408248663
EQ10002,2017-12-18,0.42852084687367276
EQ10002,2017-12-25,0.098144211553303
EQ10002,2018-01-01,0.9186079253589639
EQ10002,2018-01-08,0.010289783054480472
EQ10002,2018-01-15,0.04597377099553046
EQ10002,2018-01-22,0.29566105782634367
EQ10002,2018-01-29,0.5473780385729454
EQ10002,2018-02-05,0.5616815763790415
EQ10002,2018-02-12,0.10785327892094498
EQ10002,2018-02-19,0.5211431729039544
EQ10002,2018-02-26,0.24234087902716783
EQ10002,2018-03-05,0.41520227787142205
EQ10002,2018-03-12,0.5724655000671177
EQ10002,2018-03-19,0.7584090733233727
EQ10002,2018-03-26,0.39520342157443034
EQ10002,2018-04-02,0.9746885450416344
EQ10002,2018-04-09,0.45229679329090944
EQ10002,2018-04-16,0.6110606659935345
EQ10002,2018-04-23,0.7447480064151639
EQ10002,2018-04-30,0.8729007155159031
EQ10002,2018-05-07,0.8120398412521912
EQ10002,2018-05-14,0.34234463842021645
EQ10002,2018-05-21,0.3024060993956815
EQ10002,2018-05-28,0.6668364490815125
EQ10002,2018-06-04,0.5553101275368544
EQ10002,2018-06-11,0.43774382737985995
EQ10002,2018-06-18,0.08791025558900545
EQ10002,2018-06-25,0.34781745619569626
EQ10002,2018-07-02,0.7845846237771268
EQ10002,2018-07-09,0.015089133436081203
EQ10002,2018-07-16,0.8122074166788752
EQ10002,2018-07-23,0.9353759291597545
EQ10002,2018-07-30,0.8261639322559129
EQ10002,2018-08-06,0.03730549478998202
EQ10002,2018-08-13,0.9045256679003191
EQ10002,2018-08-20,0.10045048263936374
EQ10002,2018-08-27,0.37234278800631093
EQ10002,2018-09-03,0.3840291918192974
EQ10002,2018-09-10,0.6638919040440041
EQ10002,2018-09-17,0.25001698316885224
EQ10002,2018-09-24,0.44612830346653887
EQ10002,2018-10-01,0.9436847748955185
EQ10002,2018-10-08,0.8793282266540865
EQ10002,2018-10-15,0.62444759381737
EQ10002,2018-10-22,0.06541228892729445
EQ10002,2018-10-29,0.4433960895671404
EQ10002,2018-11-05,0.038836215116185624
EQ10002,2018-11-12,0.33176873318384703
EQ10002,2018-11-19,0.14504937694112008
EQ10002,2018-11-26,0.17111375489966463
EQ10002,2018-12-03,0.9442425353433757
EQ10002,2018-12-10,0.8364500132494731
EQ10002,2018-12-17,0.6775111636853537
EQ10004,2017-01-02,0.002137899388902076
EQ10004,2017-01-09,0.3423101791501294
EQ10004,2017-01-16,0.32728455066478634
EQ10004,2017-01-23,0.9931270350402012
EQ10004,2017-01-30,0.5072699723381661
EQ10004,2017-02-06,0.5325839086096679
EQ10004,2017-02-13,0.609571483923138
EQ10004,2017-02-20,0.12263305360396926
EQ10004,2017-02-27,0.8805294578047997
EQ10004,2017-03-06,0.7022693444575812
EQ10004,2017-03-13,0.49774678612064294
EQ10004,2017-03-20,0.6353245459822708
EQ10004,2017-03-27,0.10025592532405847
EQ10004,2017-04-03,0.8109680678077691
EQ10004,2017-04-10,0.04226049720468694
EQ10004,2017-04-17,0.0021813874534390987
EQ10004,2017-04-24,0.8204835134578606
EQ10004,2017-05-01,0.22932764872255174
EQ10004,2017-05-08,0.31716949758629975
EQ10004,2017-05-15,0.7448254057202303
EQ10004,2017-05-22,0.8667083254301685
EQ10004,2017-05-29,0.2736780229047052
EQ10004,2017-06-05,0.059894048398446476
EQ10004,2017-06-12,0.4592654520109165
EQ10004,2017-06-19,0.058837939125927385
EQ10004,2017-06-26,0.47457621687880513
EQ10004,2017-07-03,0.04616795600692403
EQ10004,2017-07-10,0.3885595120277622
EQ10004,2017-07-17,0.5060362219794374
EQ10004,2017-07-24,0.2240536473685807
EQ10004,2017-07-31,0.015410738316179895
EQ10004,2017-08-07,0.4678008547787559
EQ10004,2017-08-14,0.6605619665134994
EQ10004,2017-08-21,0.26116128361560176
EQ10004,2017-08-28,0.8701038043107293
EQ10004,2017-09-04,0.05899345565089675
EQ10004,2017-09-11,0.4103934029527465
EQ10004,2017-09-18,0.06523052609788604
EQ10004,2017-09-25,0.13650182290946988
EQ10004,2017-10-02,0.21447945858281325
EQ10004,2017-10-09,0.24014005151731088
EQ10004,2017-10-16,0.3404681039654769
EQ10004,2017-10-23,0.6769169494008795
EQ10004,2017-10-30,0.6102067314433346
EQ10004,2017-11-06,0.8032837512007545
EQ10004,2017-11-13,0.9734645359040226
EQ10004,2017-11-20,0.19304802663958354
EQ10004,2017-11-27,0.17243297014971426
EQ10004,2017-12-04,0.8123009981656522
EQ10004,2017-12-11,0.10875490244545227
EQ10004,2017-12-18,0.4187725193484074
EQ10004,2017-12-25,0.7305413914104517
EQ10004,2018-01-01,0.4829684279145886
EQ10004,2018-01-08,0.7226621809003047
EQ10004,2018-01-15,0.5934272316330328
EQ10004,2018-01-22,0.30380599592990765
EQ10004,2018-01-29,0.8669410374696023
EQ10004,2018-02-05,0.33375640574769494
EQ10004,2018-02-12,0.14569962767032452
EQ10004,2018-02-19,0.4610391102460345
EQ10004,2018-02-26,0.19587267860247104
EQ10004,2018-03-05,0.6109352098330171
EQ10004,2018-03-12,0.2239328255045515
EQ10004,2018-03-19,0.4114114458096776
EQ10004,2018-03-26,0.5050608307909025
EQ10004,2018-04-02,0.2884915458121031
EQ10004,2018-04-09,0.4759341495001971
EQ10004,2018-04-16,0.5872867869170626
EQ10004,2018-04-23,0.23750592580294616
EQ10004,2018-04-30,0.24726573049591583
EQ10004,2018-05-07,0.6582624719586331
EQ10004,2018-05-14,0.12705629746529845
EQ10004,2018-05-21,0.22764413255107852
EQ10004,2018-05-28,0.4192432478869186
EQ10004,2018-06-04,0.496065330597511
EQ10004,2018-06-11,0.8126443975317862
EQ10004,2018-06-18,0.5153811971064146
EQ10004,2018-06-25,0.82941255291583
EQ10004,2018-07-02,0.6788458802615405
EQ10004,2018-07-09,0.8796801211236117
EQ10004,2018-07-16,0.15277925021584138
EQ10004,2018-07-23,0.408200969344926
EQ10004,2018-07-30,0.7133959731983278
EQ10004,2018-08-06,0.47204613822638997
EQ10004,2018-08-13,0.9453514541404424
EQ10004,2018-08-20,0.371412318542122
EQ10004,2018-08-27,0.200832342851877
EQ10004,2018-09-03,0.9454586487783531
EQ10004,2018-09-10,0.06624858958563073
EQ10004,2018-09-17,0.43414532480432366
EQ10004,2018-09-24,0.6645407420635833
EQ10004,2018-10-01,0.9191496401469987
EQ10004,2018-10-08,0.1105175819248827
EQ10004,2018-10-15,0.9174632241494679
EQ10004,2018-10-22,0.4208438160791035
EQ10004,2018-10-29,0.6340739716699454
EQ10004,2018-11-05,0.9928916527749714
EQ10004,2018-11-12,0.49121153645986704
EQ10004,2018-11-19,0.5871138926589352
EQ10004,2018-11-26,0.7395448127103281
EQ10004,2018-12-03,0.5933025060868815
EQ10004,2018-12-10,0.2028496911692994
EQ10004,2018-12-17,0.4465111633207661
EQ10008,2017-01-02,0.076270187898139
EQ10008,2017-01-09,0.690588361801394
EQ10008,2017-01-16,0.05736254106368677
EQ10008,2017-01-23,0.6120239525766746
EQ10008,2017-01-30,0.8233469412340114
EQ10008,2017-02-06,0.18194550813373767
EQ10008,2017-02-13,0.11382804927554213
EQ10008,2017-02-20,0.6144809088116714
EQ10008,2017-02-27,0.9438280864075232
EQ10008,2017-03-06,0.853543831059034
EQ10008,2017-03-13,0.27441633679702093
EQ10008,2017-03-20,0.28366812589633716
EQ10008,2017-03-27,0.661708769164518
EQ10008,2017-04-03,0.41212500821952935
EQ10008,2017-04-10,0.4671963966445811
EQ10008,2017-04-17,7.253967676301709e-05
EQ10008,2017-04-24,0.4260314430195178
EQ10008,2017-05-01,0.066241187882771
EQ10008,2017-05-08,0.5294446988610089
EQ10008,2017-05-15,0.4000885571149785
EQ10008,2017-05-22,0.6600326764976153
EQ10008,2017-05-29,0.48115236431876784
EQ10008,2017-06-05,0.055213256157050083
EQ10008,2017-06-12,0.4685637095978984
EQ10008,2017-06-19,0.932272389949657
EQ10008,2017-06-26,0.9998467229406125
EQ10008,2017-07-03,0.8978457836484388
EQ10008,2017-07-10,0.45875830450344945
EQ10008,2017-07-17,0.43598885565220613
EQ10008,2017-07-24,0.40687807033768675
EQ10008,2017-07-31,0.5915831580216622
EQ10008,2017-08-07,0.6200361487412583
EQ10008,2017-08-14,0.7993982092977014
EQ10008,2017-08-21,0.6898890311354688
EQ10008,2017-08-28,0.06820307283406968
EQ10008,2017-09-04,0.9973779855270907
EQ10008,2017-09-11,0.20410247563714012
EQ10008,2017-09-18,0.4215486984486624
EQ10008,2017-09-25,0.030233937311488823
EQ10008,2017-10-02,0.8466066806808161
EQ10008,2017-10-09,0.5692943944198054
EQ10008,2017-10-16,0.41303918156730945
EQ10008,2017-10-23,0.20208886480243948
EQ10008,2017-10-30,0.164867990761439
EQ10008,2017-11-06,0.507921255721781
EQ10008,2017-11-13,0.7449667243314029
EQ10008,2017-11-20,0.5545123049902093
EQ10008,2017-11-27,0.403051225944398
EQ10008,2017-12-04,0.8909288180605843
EQ10008,2017-12-11,0.2904415910911293
EQ10008,2017-12-18,0.8471283038152578
EQ10008,2017-12-25,0.09164043687167311
EQ10008,2018-01-01,0.666764067584076
EQ10008,2018-01-08,0.7665348125222033
EQ10008,2018-01-15,0.4450918651009629
EQ10008,2018-01-22,0.1398581808708219
EQ10008,2018-01-29,0.4562759574006885
EQ10008,2018-02-05,0.4738666982307693
EQ10008,2018-02-12,0.2627632489461681
EQ10008,2018-02-19,0.04452718903373698
EQ10008,2018-02-26,0.85371755814642
EQ10008,2018-03-05,0.6563805730987405
EQ10008,2018-03-12,0.24131949886588433
EQ10008,2018-03-19,0.3223595863166486
EQ10008,2018-03-26,0.9032477661363133
EQ10008,2018-04-02,0.3118901340595983
EQ10008,2018-04-09,0.1656794619986628
EQ10008,2018-04-16,0.30985632560940624
EQ10008,2018-04-23,0.7056059752280914
EQ10008,2018-04-30,0.3219453479012737
EQ10008,2018-05-07,0.6334006248527659
EQ10008,2018-05-14,0.35130096730744764
EQ10008,2018-05-21,0.936302463295235
EQ10008,2018-05-28,0.011975549949618802
EQ10008,2018-06-04,0.3586719242148475
EQ10008,2018-06-11,0.4159014890865981
EQ10008,2018-06-18,0.5025995648615034
EQ10008,2018-06-25,0.49771944697559234
EQ10008,2018-07-02,0.2036409556856078
EQ10008,2018-07-09,0.23884613559660528
EQ10008,2018-07-16,0.6515881867274237
EQ10008,2018-07-23,0.5664652078644776
EQ10008,2018-07-30,0.517268813109769
EQ10008,2018-08-06,0.7203024353470661
EQ10008,2018-08-13,0.5249967292364942
EQ10008,2018-08-20,0.44810163823304316
EQ10008,2018-08-27,0.6433929481372038
EQ10008,2018-09-03,0.1690190908307353
EQ10008,2018-09-10,0.49911132350460197
EQ10008,2018-09-17,0.3553578964250437
EQ10008,2018-09-24,0.6789119848064126
EQ10008,2018-10-01,0.803636273382436
EQ10008,2018-10-08,0.21882537789352552
EQ10008,2018-10-15,0.4620784766814542
EQ10008,2018-10-22,0.3869259044648502
EQ10008,2018-10-29,0.15767499456547396
EQ10008,2018-11-05,0.486768524630943
EQ10008,2018-11-12,0.41854242037172984
EQ10008,2018-11-19,0.3905340705246153
EQ10008,2018-11-26,0.3307579503179763
EQ10008,2018-12-03,0.6850442032033677
EQ10008,2018-12-10,0.5108793801049866
EQ10008,2018-12-17,0.12506298130977367
EQ10010,2017-01-02,0.9884115524485152
EQ10010,2017-01-09,0.6980138700901029
EQ10010,2017-01-16,0.34090629986151577
EQ10010,2017-01-23,0.3599779691388615
EQ10010,2017-01-30,0.6393176404266382
EQ10010,2017-02-06,0.8152212979117167
EQ10010,2017-02-13,0.8976120007153813
EQ10010,2017-02-20,0.7545320472718081
EQ10010,2017-02-27,0.2709187128835463
EQ10010,2017-03-06,0.6153142668631241
EQ10010,2017-03-13,0.028137465506758663
EQ10010,2017-03-20,0.8780742659046135
EQ10010,2017-03-27,0.3502036222509257
EQ10010,2017-04-03,0.2886301053597735
EQ10010,2017-04-10,0.05349568262740356
EQ10010,2017-04-17,0.38343282152718794
EQ10010,2017-04-24,0.0973091126444866
EQ10010,2017-05-01,0.15009149336130767
EQ10010,2017-05-08,0.771154395546381
